Time,Level,Robot name,Process,Hostname,Host Identity,Message
2/23/2022 8:33:56 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Process Execution Started : 02/23/2022 22:03:56
2/23/2022 8:33:56 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Reading Config file
2/23/2022 8:33:57 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Moving previous day files present in Input to Archive folder
2/23/2022 8:33:57 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Moving previous day files present in Output to Archive folder
2/23/2022 8:33:57 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Moving files present in Downloads folder to Archive folder
2/23/2022 8:34:00 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Logging into Carbon Health portal
2/23/2022 8:34:03 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Audit: Using Web App. Browser: Chrome URL: https://business.carbonhealth.com/
2/23/2022 8:34:16 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Audit: Using Web App. Browser: Chrome URL: https://business.carbonhealth.com/
2/23/2022 8:35:48 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Checking for Employees Carbon Health report
2/23/2022 8:35:48 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Audit: Using Web App. Browser: Chrome URL: https://business.carbonhealth.com/
2/23/2022 8:36:34 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Checking for Employees Carbon Health report
2/23/2022 8:36:34 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Carbon Health report downloaded successfully
2/23/2022 8:36:34 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Audit: Using Web App. Browser: Chrome URL: https://business.carbonhealth.com/
2/23/2022 8:36:36 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Comparison of Carbon Health Employee report and On-site report is completed.
2/23/2022 8:36:37 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Non-Compliant User ID's extracted from Daily Compliance report.
2/23/2022 8:36:38 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Audit: Using Word. Document: C:\Users\aadvitot\OneDrive - EXELIXIS INC\Desktop\BPA\CarbonHealthDailyCheckin\Template\Checkin NonCompliance DATE.docx
2/23/2022 8:36:47 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Missed Carbon Checkin email sent to all Non-Complinat Users.
2/23/2022 8:36:49 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Daily Compliance Report sent to business group.
2/23/2022 8:36:49 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Facilities_CarbonHealth_DailyCheckin_07Dec execution ended
2/23/2022 8:36:49 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,40145A-PRD1-089,EXELIXIS\aadvitot,Process Execution Completed : 02/23/2022 22:06:49
2/24/2022 12:42:07 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Facilities_CarbonHealth_DailyCheckin_07Dec execution started
2/24/2022 12:42:21 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Process Execution Started : 02/24/2022 08:42:21
2/24/2022 12:42:22 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Reading Config file
2/24/2022 12:42:23 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving previous day files present in Input to Archive folder
2/24/2022 12:42:23 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving previous day files present in Output to Archive folder
2/24/2022 12:42:23 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving files present in Downloads folder to Archive folder
2/24/2022 12:42:26 AM,Error,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Get Outlook Mail Messages: The specified folder does not exist
2/24/2022 12:42:26 AM,Error,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Invoke ReadOutlookEmail&DownloadOnsiteReport workflow: The specified folder does not exist
2/24/2022 12:42:26 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Facilities_CarbonHealth_DailyCheckin_07Dec execution ended
2/25/2022 9:33:38 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Facilities_CarbonHealth_DailyCheckin_07Dec execution started
2/25/2022 9:33:51 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Process Execution Started : 02/25/2022 17:33:51
2/25/2022 9:33:52 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Reading Config file
2/25/2022 9:33:53 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving previous day files present in Input to Archive folder
2/25/2022 9:33:53 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving previous day files present in Output to Archive folder
2/25/2022 9:33:53 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving files present in Downloads folder to Archive folder
2/25/2022 9:34:23 AM,Error,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Get Outlook Mail Messages: The operation has timed out.
2/25/2022 9:34:23 AM,Error,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Invoke ReadOutlookEmail&DownloadOnsiteReport workflow: The operation has timed out.
2/25/2022 9:34:23 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Facilities_CarbonHealth_DailyCheckin_07Dec execution ended
2/25/2022 9:35:33 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Facilities_CarbonHealth_DailyCheckin_07Dec execution started
2/25/2022 9:35:34 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Process Execution Started : 02/25/2022 17:35:34
2/25/2022 9:35:34 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Reading Config file
2/25/2022 9:35:35 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving previous day files present in Input to Archive folder
2/25/2022 9:35:35 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving previous day files present in Output to Archive folder
2/25/2022 9:35:35 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving files present in Downloads folder to Archive folder
2/25/2022 9:35:44 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Logging into Carbon Health portal
2/25/2022 9:35:46 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Audit: Using Web App. Browser: Chrome URL: https://business.carbonhealth.com/
2/25/2022 9:37:20 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Audit: Using Web App. Browser: Chrome URL: https://business.carbonhealth.com/
2/25/2022 9:38:51 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Audit: Using Web App. Browser: Chrome URL: https://business.carbonhealth.com/
2/28/2022 5:16:18 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Facilities_CarbonHealth_DailyCheckin_07Dec execution started
2/28/2022 5:16:34 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Process Execution Started : 02/28/2022 13:16:34
2/28/2022 5:16:35 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Reading Config file
2/28/2022 5:16:36 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving previous day files present in Input to Archive folder
2/28/2022 5:16:36 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving previous day files present in Output to Archive folder
2/28/2022 5:16:36 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving files present in Downloads folder to Archive folder
2/28/2022 5:16:43 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Onsite Report email not received for 28-Feb-2022
2/28/2022 5:16:48 AM,Error,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Throw: Onsite Report email not received for 28-Feb-2022
2/28/2022 5:16:48 AM,Error,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Invoke ReadOutlookEmail&DownloadOnsiteReport workflow: Onsite Report email not received for 28-Feb-2022
2/28/2022 5:16:48 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Facilities_CarbonHealth_DailyCheckin_07Dec execution ended
2/28/2022 5:18:06 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Facilities_CarbonHealth_DailyCheckin_07Dec execution started
2/28/2022 5:18:08 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Process Execution Started : 02/28/2022 13:18:08
2/28/2022 5:18:08 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Reading Config file
2/28/2022 5:18:09 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving previous day files present in Input to Archive folder
2/28/2022 5:18:09 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving previous day files present in Output to Archive folder
2/28/2022 5:18:09 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Moving files present in Downloads folder to Archive folder
2/28/2022 5:18:17 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Logging into Carbon Health portal
2/28/2022 5:18:19 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Audit: Using Web App. Browser: Chrome URL: https://business.carbonhealth.com/
2/28/2022 5:19:51 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Audit: Using Web App. Browser: Chrome URL: https://business.carbonhealth.com/
2/28/2022 5:21:23 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Audit: Using Web App. Browser: Chrome URL: https://business.carbonhealth.com/
2/28/2022 5:22:29 AM,Error,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Throw: Unable to login Carbon Health portal
2/28/2022 5:22:29 AM,Error,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Invoke Launch&LoginToCarbonHealth workflow: Unable to login Carbon Health portal
2/28/2022 5:22:29 AM,Error,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Invoke CarbonHealthReportDownload workflow: Unable to login Carbon Health portal
2/28/2022 5:22:29 AM,Info,svc_uibot@exelixis.com-unattended,Facilities_CarbonHealth_DailyCheckin_07Dec,UBOTWINPRD01,EXELIXIS\svc_uibot,Facilities_CarbonHealth_DailyCheckin_07Dec execution ended
2/28/2022 7:44:26 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Facilities_CarbonHealth_DailyCheckin_07Dec execution started
2/28/2022 7:44:29 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Process Execution Started : 02/28/2022 07:44:29
2/28/2022 7:44:30 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Reading Config file
2/28/2022 7:44:31 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Moving previous day files present in Input to Archive folder
2/28/2022 7:44:31 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Moving previous day files present in Output to Archive folder
2/28/2022 7:44:31 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Moving files present in Downloads folder to Archive folder
2/28/2022 7:44:33 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Onsite Report email not received for 28-Feb-2022
2/28/2022 7:44:39 AM,Error,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Throw: Onsite Report email not received for 28-Feb-2022
2/28/2022 7:44:39 AM,Error,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Invoke ReadOutlookEmail&DownloadOnsiteReport workflow: Onsite Report email not received for 28-Feb-2022
2/28/2022 7:44:39 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Facilities_CarbonHealth_DailyCheckin_07Dec execution ended
2/28/2022 7:47:34 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Facilities_CarbonHealth_DailyCheckin_07Dec execution started
2/28/2022 7:47:35 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Process Execution Started : 02/28/2022 07:47:35
2/28/2022 7:47:35 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Reading Config file
2/28/2022 7:47:36 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Moving previous day files present in Input to Archive folder
2/28/2022 7:47:36 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Moving previous day files present in Output to Archive folder
2/28/2022 7:47:36 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Moving files present in Downloads folder to Archive folder
2/28/2022 7:47:36 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Onsite Report email not received for 28-Feb-2022
2/28/2022 7:47:41 AM,Error,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Throw: Onsite Report email not received for 28-Feb-2022
2/28/2022 7:47:41 AM,Error,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Invoke ReadOutlookEmail&DownloadOnsiteReport workflow: Onsite Report email not received for 28-Feb-2022
2/28/2022 7:47:41 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Facilities_CarbonHealth_DailyCheckin_07Dec execution ended
2/28/2022 7:48:06 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Facilities_CarbonHealth_DailyCheckin_07Dec execution started
2/28/2022 7:48:07 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Process Execution Started : 02/28/2022 07:48:07
2/28/2022 7:48:07 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Reading Config file
2/28/2022 7:48:08 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Moving previous day files present in Input to Archive folder
2/28/2022 7:48:08 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Moving previous day files present in Output to Archive folder
2/28/2022 7:48:08 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Moving files present in Downloads folder to Archive folder
2/28/2022 7:48:08 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Onsite Report email not received for 28-Feb-2022
2/28/2022 7:48:16 AM,Error,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Throw: Onsite Report email not received for 28-Feb-2022
2/28/2022 7:48:16 AM,Error,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Invoke ReadOutlookEmail&DownloadOnsiteReport workflow: Onsite Report email not received for 28-Feb-2022
2/28/2022 7:48:16 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Facilities_CarbonHealth_DailyCheckin_07Dec execution ended
2/28/2022 7:48:49 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Facilities_CarbonHealth_DailyCheckin_07Dec execution started
2/28/2022 7:48:50 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Process Execution Started : 02/28/2022 07:48:50
2/28/2022 7:48:50 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Reading Config file
2/28/2022 7:48:51 AM,Info,aadvitot@exelixis.com-attended,Facilities_CarbonHealth_DailyCheckin_07Dec,FINAUTOOPS01,EXELIXIS\aadvitot,Moving previous day files present in Output to Archive folder
