Time,Level,Robot name,Process,Hostname,Host Identity,Message
2/17/2022 6:30:46 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:3
2/17/2022 6:30:46 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:4
2/17/2022 6:30:47 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:5
2/17/2022 6:30:48 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:6
2/17/2022 6:30:49 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:7
2/17/2022 6:30:49 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:8
2/17/2022 6:30:51 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:9
2/17/2022 6:30:52 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:10
2/17/2022 6:30:53 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:11
2/17/2022 6:30:54 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:12
2/17/2022 6:31:02 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Closing the applications
2/17/2022 6:31:02 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,ClinTrials-Enrollment Rate execution ended
2/17/2022 6:33:26 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,ClinTrials-Enrollment Rate execution started
2/17/2022 6:33:28 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Process Execution Started : 02/17/2022 20:03:28
2/17/2022 6:33:28 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Closing the applications
2/17/2022 6:33:28 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Reading Config file
2/17/2022 6:33:28 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Moving previous day files present in Input to Archive folder
2/17/2022 6:33:28 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Moving previous day files present in Output to Archive folder
2/17/2022 6:33:30 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:30 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:1
2/17/2022 6:33:31 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:2
2/17/2022 6:33:31 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:32 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:32 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:3
2/17/2022 6:33:32 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:32 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:4
2/17/2022 6:33:33 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:33 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:5
2/17/2022 6:33:37 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:37 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:6
2/17/2022 6:33:38 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:38 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:7
2/17/2022 6:33:38 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:8
2/17/2022 6:33:38 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:39 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:9
2/17/2022 6:33:39 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:40 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:10
2/17/2022 6:33:40 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:41 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:11
2/17/2022 6:33:41 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:42 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:12
2/17/2022 6:33:42 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:33:54 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Closing the applications
2/17/2022 6:33:54 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,ClinTrials-Enrollment Rate execution ended
2/17/2022 6:39:48 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,ClinTrials-Enrollment Rate execution started
2/17/2022 6:39:49 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Process Execution Started : 02/17/2022 20:09:49
2/17/2022 6:39:49 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Closing the applications
2/17/2022 6:39:49 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Reading Config file
2/17/2022 6:39:50 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Moving previous day files present in Output to Archive folder
2/17/2022 6:39:50 AM,Info,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,Moving previous day files present in Input to Archive folder
2/17/2022 6:39:52 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:39:52 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:1
2/17/2022 6:39:52 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:39:52 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:2
2/17/2022 6:39:53 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:3
2/17/2022 6:39:53 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:39:54 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:4
2/17/2022 6:39:54 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:39:55 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
2/17/2022 6:39:55 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,counter:5
2/17/2022 6:39:56 AM,Trace,aadvitot@exelixis.com-attended,ClinTrials-Enrollment Rate,EXEL-P2-VDI125,EXELIXIS\aadvitot,API URL:https://clinicaltrials.gov/api/query/study_fields?expr=breast+cancer&fields=NCTId%2CBriefTitle%2CPhase%2CStudyType%2COrgClass&min_rnk=1&max_rnk=999&fmt=json
